Date,0,1,2,3,4,5,6,7,8,9,10,11,K-Means
2014-03-21 04:00:00,0.008670086,0.08212904,0.017979125,0.064858675,0.00513903,-0.008366275,0.030157525,-0.01087439,-0.0023820668,-0.001667048,-0.0058245608,-0.021904409,0
2017-02-09 00:00:00,0.010905282,0.08102516,0.010396855,0.069371246,-0.0015111346,-0.004222475,0.027285662,-0.011789439,0.001824281,0.008587733,-0.007351499,-0.027409988,0
2015-09-07 00:00:00,0.009200267,-0.029643562,0.010167483,-0.023739854,-0.060956176,-0.019582516,0.0051861024,0.016755152,0.005537105,-0.011754691,-0.014662562,0.0015705985,2
2010-11-05 20:00:00,0.0056970743,-0.056084327,-0.017054874,-0.045009445,0.018962678,0.016655605,-0.012598112,-0.0028791616,0.03449932,0.0080482345,0.007338862,0.021926735,11
2010-02-01 20:00:00,0.015162635,0.08379737,-0.009563861,0.033022273,-0.0173371,-0.012899887,-0.0037317309,0.03373602,-0.013446163,-0.016547719,-0.04717705,0.043329865,8
2005-07-28 08:00:00,0.006542701,0.081527494,0.020775653,0.052822933,-0.006869037,-0.020057216,0.016992727,0.002404329,-0.0147892125,-0.003233137,-0.015103793,-0.01123944,0
2013-08-12 16:00:00,-0.024498394,-0.09965327,0.00981486,-0.053259198,0.014711512,0.010867108,-0.0015259515,-0.022466255,0.03231728,-0.002930503,0.047051094,-0.0020145578,4
2011-04-20 20:00:00,0.010046989,-0.03793584,-0.026954163,-0.012048126,-0.033030726,0.015099071,0.01460272,0.015397379,0.04359724,0.040182706,-0.0026500265,0.0074915485,9
2007-08-22 20:00:00,0.0003113943,0.0283602,-0.0130970795,0.018139845,0.038338162,0.027643707,-0.011141185,0.026542855,-0.011701218,0.019646434,-0.011487939,0.0148881525,9
2017-10-19 00:00:00,0.011913207,0.015573595,-0.0025392792,0.040156163,-0.010383616,0.019847237,0.014537559,-0.03130406,0.032773826,0.02332937,0.020586321,-0.03191329,5
2017-02-14 04:00:00,0.0042773103,-0.035025794,-0.03103427,-0.03439452,0.0015126327,0.017009342,-0.008214654,0.032012895,0.018334808,-0.0006691442,-0.018513633,0.045764036,9
2010-01-05 20:00:00,-0.020890389,-0.08521599,-0.0029482432,-0.050679486,-0.014567664,-0.0023115305,-0.0016916418,-0.005025192,0.02950971,-0.012606535,0.016850147,0.016900888,1
2007-05-31 16:00:00,-0.018408334,-0.07953089,0.0062599797,-0.04309853,0.04865775,0.02546563,-0.008905791,-0.034914818,0.031993296,-0.013417123,0.052985616,0.0021625126,4
2012-07-19 00:00:00,0.005574416,-0.060276892,-0.008442552,-0.03161601,0.05684197,0.031471405,-0.021739265,-0.051721703,0.047774497,0.007644533,0.030433033,-0.01691061,4
2015-02-06 08:00:00,-0.023380378,0.027078176,-0.016146673,0.029186651,0.021742566,-0.0060606305,-0.013940876,-0.004753314,0.015030609,0.03299057,-0.020617789,-0.0062807673,5
2010-08-04 16:00:00,-0.01100834,-0.027668027,-0.00504379,-0.023635212,0.031253528,0.014273841,-0.018694231,0.004722925,0.012331558,0.01736431,0.015604255,0.018988948,9
2007-09-19 00:00:00,-0.012603648,-0.047805157,-0.0119822575,-0.02021108,0.04677182,0.02272402,-0.010636713,-0.040320378,0.04731363,-0.0030099074,0.027117964,0.0043688905,11
2012-03-08 12:00:00,0.0067908256,0.053922765,-0.0020584923,0.05067562,-0.025340151,-0.013672731,0.031472687,-0.013584174,0.023975847,-0.0072092013,-0.01887234,-0.008940331,0
